"pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
0,1359.2676465336,615.04784649697,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,1442.90145320775,360.8014772285,3,NA,NA,46,24,"RITA+Secondary,W=6mo"
2,4541.76275982576,1212.80797968275,3,NA,NA,17,14,"RITA+Secondary,W=6mo"
1,933.25478301273,182.081267568019,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,565.427921241713,1636.74514662135,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,548.224221235716,1829.25374204399,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,355.482131320373,1278.25215078881,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,939.899243232051,2713.85602275974,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,732.680753843711,2921.07451214808,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,3709.66499395271,1166.27630527297,2,NA,NA,21,11,"RITA+Secondary,W=6mo"
0,0,5731.98234023419,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,248.923846070396,6085.18239547415,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1447.71632747373,447.630521920469,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
2,519.348772948501,3786.23924475202,2,NA,NA,11,9,"RITA+Secondary,W=6mo"
0,2092.13348804562,4134.03368778011,2,NA,NA,13,9,"RITA+Secondary,W=6mo"
0,0,2594.2803287244,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,280.91000213415,2194.93859875741,3,NA,NA,21,12,"RITA+Secondary,W=6mo"
0,1635.30842642195,2376.69955916033,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,326.738620395765,1199.78506108885,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
2,2436.87744357832,1139.19862747111,4,NA,NA,43,18,"RITA+Secondary,W=6mo"
1,0,1160.78550421585,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,1140.58871084754,2654.30252616289,3,NA,NA,44,40,"RITA+Secondary,W=6mo"
0,930.22027619115,1879.34124575327,2,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,1063.21364769642,1184.85806287398,3,NA,NA,35,28,"RITA+Secondary,W=6mo"
0,1294.47936487676,370.037832347505,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,257.324511611485,656.494561371747,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
0,1854.70391057291,913.750558479993,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,198.111306137258,485.910104330803,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,2123.54710579447,1768.60735481694,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,1665.51603963688,1465.31096289034,2,NA,NA,16,10,"RITA+Secondary,W=6mo"
0,0,2263.10529387553,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
2,259.816899851091,2186.8796088036,3,NA,NA,16,8,"RITA+Secondary,W=6mo"
0,0,2392.97408445568,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,952.004899424251,2268.60203300262,3,NA,NA,17,8,"RITA+Secondary,W=6mo"
0,3890.75395397995,184.31924115764,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
1,704.690244537436,1553.69765684344,2,NA,NA,13,9,"RITA+Secondary,W=6mo"
0,570.7782779145,1687.60962346637,2,NA,NA,13,9,"RITA+Secondary,W=6mo"
0,2902.4160942798,1361.69680806169,3,NA,NA,58,38,"RITA+Secondary,W=6mo"
0,1361.16823271348,2838.67642892905,2,NA,NA,16,16,"RITA+Secondary,W=6mo"
1,1070.14123183746,5069.01357620987,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
2,2193.50611469024,5343.80523991733,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,394.894562190549,7142.41679241702,2,NA,NA,16,16,"RITA+Secondary,W=6mo"
0,0,2416.8102314222,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
0,14.3278243288469,2388.48240709335,2,NA,NA,21,21,"RITA+Secondary,W=6mo"
1,4025.33933693221,996.875839242521,3,NA,NA,62,37,"RITA+Secondary,W=6mo"
0,383.544265788326,1965.50582803228,2,NA,NA,64,37,"RITA+Secondary,W=6mo"
1,895.228561411136,1056.27726662115,2,NA,NA,41,37,"RITA+Secondary,W=6mo"
3,3112.26077834116,837.977157645096,2,NA,NA,16,13,"RITA+Secondary,W=6mo"
0,241.696422793523,1261.34863184833,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,211.403345305482,2425.56883175108,1,NA,NA,17,17,"RITA+Secondary,W=6mo"
1,4412.50409251823,2045.76268045436,2,NA,NA,14,12,"RITA+Secondary,W=6mo"
1,1440.66331611867,3903.30188645699,3,NA,NA,20,8,"RITA+Secondary,W=6mo"
2,5215.55550045614,1601.97438267755,4,NA,NA,43,12,"RITA+Secondary,W=6mo"
0,1671.08198673565,4621.15253865134,2,NA,NA,31,16,"RITA+Secondary,W=6mo"
0,0,5952.17828755977,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,3759.12634305396,279.239975672126,2,NA,NA,15,8,"RITA+Secondary,W=6mo"
0,539.177209779855,2866.53823244088,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,3918.1269223773,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,267.519249381113,879.07952783042,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,183.478779104636,4366.45256273709,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
0,708.47582428358,612.443498284271,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1220.91571987325,6606.7398755139,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
3,3060.27624249669,304.085801329526,4,NA,NA,37,14,"RITA+Secondary,W=6mo"
1,79.4594038115833,1152.45112849725,2,NA,NA,26,15,"RITA+Secondary,W=6mo"
0,442.86142732784,254.468817103351,1,NA,NA,26,26,"RITA+Secondary,W=6mo"
0,1555.72969467737,1301.40481895854,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
2,4327.02711996003,3188.71254814769,2,NA,NA,12,10,"RITA+Secondary,W=6mo"
0,0,611.110088738163,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,2544.12896478247,5638.8265859404,2,NA,NA,12,12,"RITA+Secondary,W=6mo"
0,0,722.096635019923,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
1,662.463375968607,340.026970886028,2,NA,NA,16,13,"RITA+Secondary,W=6mo"
0,0,482.785607763812,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
2,5344.05886102895,922.618910602826,3,NA,NA,24,14,"RITA+Secondary,W=6mo"
0,907.003196222853,4009.9361934883,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,939.773020898809,5711.03525785906,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,697.256873585395,8101.82592486332,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,0,2120.47778434405,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,4849.0364645923,3686.44707612121,3,NA,NA,23,15,"RITA+Secondary,W=6mo"
0,148.610452919003,1146.76278715073,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,1195.61042717356,411.955106340778,2,NA,NA,26,14,"RITA+Secondary,W=6mo"
0,1617.89811235173,441.932273826399,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,0,419.313698515972,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
1,664.675712345421,581.395505108341,2,NA,NA,69,55,"RITA+Secondary,W=6mo"
1,233.495146379095,407.938197637071,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
2,2927.04914407609,2515.9668896329,2,NA,NA,34,22,"RITA+Secondary,W=6mo"
0,2787.50383987489,2747.26148835805,2,NA,NA,29,21,"RITA+Secondary,W=6mo"
0,1912.00901590318,1448.40338608452,2,NA,NA,17,12,"RITA+Secondary,W=6mo"
0,1198.69609218197,443.824201811816,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,440.481265819879,3858.2079113177,2,NA,NA,27,15,"RITA+Secondary,W=6mo"
0,2858.24017905641,6244.5518423408,2,NA,NA,6,5,"RITA+Secondary,W=6mo"
0,2433.8070361316,4011.18728052737,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
1,1949.00366646621,841.857137102881,2,NA,NA,6,3,"RITA+Secondary,W=6mo"
2,2929.26134810527,1064.11626671051,2,NA,NA,12,11,"RITA+Secondary,W=6mo"
1,2600.03157902196,3766.88111393095,2,NA,NA,7,6,"RITA+Secondary,W=6mo"
1,1063.96243900526,3969.03137402096,2,NA,NA,11,11,"RITA+Secondary,W=6mo"
3,4459.79385977508,1644.9694817702,3,NA,NA,45,31,"RITA+Secondary,W=6mo"
0,1938.18507330316,2910.55580397746,2,NA,NA,20,15,"RITA+Secondary,W=6mo"
0,315.251959227326,1342.94302187969,2,NA,NA,16,11,"RITA+Secondary,W=6mo"
0,3498.75274411996,530.523399677709,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,0,2971.05428098186,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
3,1683.47545742501,4937.5781187014,3,NA,NA,14,5,"RITA+Secondary,W=6mo"
0,1571.58201510538,2372.96919547145,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,3259.24960239189,2367.03816966531,2,NA,NA,8,5,"RITA+Secondary,W=6mo"
0,0,1858.87942422707,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,2228.98461199037,371.758481823521,1,NA,NA,25,25,"RITA+Secondary,W=6mo"
0,0,714.659329767121,1,NA,NA,46,46,"RITA+Secondary,W=6mo"
2,2257.95618692748,269.609368720686,3,NA,NA,16,12,"RITA+Secondary,W=6mo"
0,873.190478972922,1760.76147184137,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,220.911450998965,242.113187348289,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,2032.70446928581,2379.29507760304,2,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1037.95281585424,1659.80551089089,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,4063.38887975209,1403.6655888024,2,NA,NA,30,25,"RITA+Secondary,W=6mo"
0,0,2353.38420406802,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,3060.25007928003,2889.53036958163,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
1,683.540598075925,398.426544492232,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,1070.595146398,67.018105563551,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,151.051551432117,714.190481510185,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,1062.58924791594,3292.18406075299,2,NA,NA,23,23,"RITA+Secondary,W=6mo"
0,97.5682428286659,3970.9252751063,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
4,1712.8219219851,1018.65743218862,2,NA,NA,9,8,"RITA+Secondary,W=6mo"
0,300.444516031997,1863.42425236269,2,NA,NA,8,4,"RITA+Secondary,W=6mo"
2,3953.60777712785,4783.77499102702,2,NA,NA,25,20,"RITA+Secondary,W=6mo"
1,3186.06044742336,5167.54865587927,2,NA,NA,30,20,"RITA+Secondary,W=6mo"
0,0,2227.98316406456,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
2,1922.60143134961,995.129129178699,2,NA,NA,4,4,"RITA+Secondary,W=6mo"
2,2836.88126656219,1910.84832660564,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,742.979226905051,1809.80605298067,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,465.103089018427,3197.11077089318,2,NA,NA,38,35,"RITA+Secondary,W=6mo"
0,0,5403.17133395012,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
0,851.688182513652,267.926444290812,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
2,2367.35521755486,535.730694947784,2,NA,NA,47,25,"RITA+Secondary,W=6mo"
0,2207.53751480492,1211.49535390212,2,NA,NA,32,19,"RITA+Secondary,W=6mo"
1,2215.17213625938,3169.16474654254,2,NA,NA,22,20,"RITA+Secondary,W=6mo"
5,5522.27508462918,174.185138972282,4,NA,NA,62,29,"RITA+Secondary,W=6mo"
5,3547.37822623971,153.330052389894,4,NA,NA,34,15,"RITA+Secondary,W=6mo"
0,1241.90329370533,4196.80689870119,2,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1236.26423543531,386.194491754691,2,NA,NA,31,20,"RITA+Secondary,W=6mo"
0,2381.06936391234,2990.39197405658,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,0,457.21346952719,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,589.984466460158,1696.16844521785,3,NA,NA,18,14,"RITA+Secondary,W=6mo"
0,824.706057076061,1563.23615065424,2,NA,NA,18,13,"RITA+Secondary,W=6mo"
0,0,1741.31144372916,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,451.848002309935,2678.9036341329,2,NA,NA,23,18,"RITA+Secondary,W=6mo"
0,788.195409092346,64.0796848182853,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,242.004038781513,3925.06975811802,1,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,1817.61660917836,512.093340724127,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,341.506543505548,1326.40879882333,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,2274.91841582534,2784.35424550263,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,1933.68089887237,1934.19903264467,2,NA,NA,23,22,"RITA+Secondary,W=6mo"
0,616.530935474459,4244.27926272229,2,NA,NA,12,7,"RITA+Secondary,W=6mo"
0,0,3752.62983382047,1,NA,NA,34,34,"RITA+Secondary,W=6mo"
1,189.592520032039,307.162709577926,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,845.655976353926,502.497479249427,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1807.69069006317,707.470927690139,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,4439.2274514336,1595.54986623002,2,NA,NA,14,8,"RITA+Secondary,W=6mo"
0,1447.93681243703,722.12614691468,2,NA,NA,15,13,"RITA+Secondary,W=6mo"
1,3076.73718647707,393.761466455891,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,1263.20069755463,695.283213904183,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1351.73936354142,1437.07076760057,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,2086.97519966355,2173.06110956305,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,1046.58547266128,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
2,1830.22943228343,755.262800540271,2,NA,NA,16,13,"RITA+Secondary,W=6mo"
0,0,3459.86876788862,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,2242.41031492719,3107.05876534394,2,NA,NA,18,14,"RITA+Secondary,W=6mo"
1,829.019279166425,4814.22647173562,2,NA,NA,12,6,"RITA+Secondary,W=6mo"
0,1692.40589095142,2400.23070234035,2,NA,NA,6,4,"RITA+Secondary,W=6mo"
0,1287.14422556896,510.36921690072,2,NA,NA,12,8,"RITA+Secondary,W=6mo"
0,4513.5611580512,935.766172700065,2,NA,NA,18,12,"RITA+Secondary,W=6mo"
0,4262.13733617274,1620.05165715967,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
0,1705.48990853797,6943.71797046714,1,NA,NA,22,22,"RITA+Secondary,W=6mo"
0,0,393.10230324963,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,52.3582827854792,326.744020464151,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
4,6870.65849494255,1328.03192634738,5,NA,NA,54,25,"RITA+Secondary,W=6mo"
0,82.7873166057207,394.20289264727,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,892.188303281372,638.793312344201,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,1739.17410198094,279.587069328363,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1651.97702906836,947.915947586515,2,NA,NA,21,15,"RITA+Secondary,W=6mo"
6,6295.56551770917,478.200505287088,3,NA,NA,31,13,"RITA+Secondary,W=6mo"
0,574.378815936679,3230.47523172544,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,109.861647948943,2616.03690667312,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,3132.31019691729,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1411.74386125471,2792.21466039756,2,NA,NA,6,5,"RITA+Secondary,W=6mo"
0,0,4130.48174887213,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,205.860107195977,2602.84020315485,2,NA,NA,14,8,"RITA+Secondary,W=6mo"
1,4525.4988298892,3503.99664604564,3,NA,NA,40,25,"RITA+Secondary,W=6mo"
1,1976.88992860311,1144.03374350972,2,NA,NA,15,11,"RITA+Secondary,W=6mo"
0,233.353805306997,680.712298994228,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,2717.42856355103,2542.52685567017,2,NA,NA,9,5,"RITA+Secondary,W=6mo"
0,0,1886.69750111923,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,750.365075313026,2518.91335121617,1,NA,NA,14,14,"RITA+Secondary,W=6mo"
0,386.501470966681,2882.77695556252,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
2,3163.4895738712,1782.588957587,3,NA,NA,18,11,"RITA+Secondary,W=6mo"
3,5637.86355114497,1437.96482708998,2,NA,NA,23,16,"RITA+Secondary,W=6mo"
0,322.320278621578,1165.20822794428,3,NA,NA,31,16,"RITA+Secondary,W=6mo"
3,1071.49928607597,137.333208852038,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
2,764.641446091769,615.24914746954,2,NA,NA,8,5,"RITA+Secondary,W=6mo"
0,2107.99037516326,2985.17104224044,2,NA,NA,47,28,"RITA+Secondary,W=6mo"
1,1649.26540115506,2667.52157897381,2,NA,NA,18,10,"RITA+Secondary,W=6mo"
0,114.232177884866,3849.7324451523,2,NA,NA,41,22,"RITA+Secondary,W=6mo"
1,0,2674.17650681456,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,179.57083839016,259.875523345449,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,273.941500408328,2552.46255741633,2,NA,NA,5,3,"RITA+Secondary,W=6mo"
0,3938.01410971507,1866.80087765588,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
0,3478.30419439562,4704.32501632796,2,NA,NA,28,26,"RITA+Secondary,W=6mo"
0,1303.96885172339,5845.40525294604,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,1456.36035432939,2136.69864997853,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,3084.89189338663,3507.57690886959,2,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,2636.45942985531,5333.61854015459,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
0,539.356405429121,232.529483932247,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,82.220824255417,3239.66169430189,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
2,4941.17000655448,714.117256107989,3,NA,NA,4,3,"RITA+Secondary,W=6mo"
0,43.0725072356452,656.681492669882,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
0,987.128922835599,1558.63609295009,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,61.1559958217031,5283.82042242199,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,2090.81045279467,815.050100948279,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
0,488.308651585024,2417.55190215792,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
1,176.109719337951,3858.02818742104,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
3,2803.30545384822,2856.90427448589,2,NA,NA,13,8,"RITA+Secondary,W=6mo"
0,1034.68098459268,3418.37878370465,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,0,4011.65172620238,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,0,376.276869421003,1,NA,NA,17,17,"RITA+Secondary,W=6mo"
0,223.470670497517,113.101840442372,1,NA,NA,26,26,"RITA+Secondary,W=6mo"
1,0,906.789035403718,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,617.929229134111,138.722259653146,2,NA,NA,19,16,"RITA+Secondary,W=6mo"
0,378.29499066005,265.539378890176,2,NA,NA,29,16,"RITA+Secondary,W=6mo"
3,6642.20457225307,764.710226572624,3,NA,NA,50,23,"RITA+Secondary,W=6mo"
1,1222.74770643275,862.774043206926,2,NA,NA,19,14,"RITA+Secondary,W=6mo"
0,536.278332304087,220.334117823476,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
1,4336.70621300407,2734.92242887025,2,NA,NA,16,11,"RITA+Secondary,W=6mo"
0,157.77319031863,1688.07647435445,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,374.282720965022,366.445980351087,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
4,4187.12698439265,2510.17054001866,3,NA,NA,20,16,"RITA+Secondary,W=6mo"
0,0,2640.08714254304,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
2,1721.32375392094,5854.57801418388,3,NA,NA,38,21,"RITA+Secondary,W=6mo"
0,889.264038671767,448.008891681261,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,1700.16664214448,2332.22574267561,2,NA,NA,19,13,"RITA+Secondary,W=6mo"
0,1995.38921277004,1712.8676294031,2,NA,NA,9,5,"RITA+Secondary,W=6mo"
1,1586.9732152989,1201.44669296833,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
3,3296.24256934085,880.960541113687,2,NA,NA,20,13,"RITA+Secondary,W=6mo"
1,3541.05301966792,1135.92076863975,3,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,1465.61927713807,4292.9367182312,2,NA,NA,14,8,"RITA+Secondary,W=6mo"
1,4880.89779160353,2509.74123468002,3,NA,NA,20,14,"RITA+Secondary,W=6mo"
0,277.406619880745,2938.06024440948,2,NA,NA,18,14,"RITA+Secondary,W=6mo"
0,2992.1602034916,2821.64098944246,2,NA,NA,22,11,"RITA+Secondary,W=6mo"
1,1761.45032017201,5070.77334037642,3,NA,NA,23,12,"RITA+Secondary,W=6mo"
0,179.82733622184,944.345913767089,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
1,1287.18824719579,1626.39447439217,2,NA,NA,10,9,"RITA+Secondary,W=6mo"
0,199.801594077269,2398.21703500359,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,3414.81934034878,1283.28278555189,2,NA,NA,25,16,"RITA+Secondary,W=6mo"
0,1366.1307548103,1224.87514381878,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
0,3131.75309579104,4700.3133513858,3,NA,NA,28,17,"RITA+Secondary,W=6mo"
1,1612.12898041873,6241.25793820928,2,NA,NA,8,5,"RITA+Secondary,W=6mo"
1,2185.07442532251,216.937225299195,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
1,3181.29267094934,1115.32990943208,4,NA,NA,33,13,"RITA+Secondary,W=6mo"
0,0,2552.88680573245,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,0,2090.81841892852,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,1831.12109091042,2283.76531673656,2,NA,NA,17,12,"RITA+Secondary,W=6mo"
0,1453.31681214663,2809.6649160513,3,NA,NA,19,8,"RITA+Secondary,W=6mo"
0,0,2675.05614647014,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
2,7968.31949044529,1888.93265997373,3,NA,NA,10,7,"RITA+Secondary,W=6mo"
0,2376.87117953098,912.382770964599,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,1102.32139048915,352.713152452726,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
0,1122.81919200666,280.924270228348,1,NA,NA,24,24,"RITA+Secondary,W=6mo"
0,118.372523727196,2262.94073608908,2,NA,NA,14,11,"RITA+Secondary,W=6mo"
0,369.233588015794,64.2948246837474,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
1,1950.97333467964,2403.41211649217,2,NA,NA,11,10,"RITA+Secondary,W=6mo"
2,4657.8910049383,1245.09153224905,5,NA,NA,36,17,"RITA+Secondary,W=6mo"
4,1292.22344762873,2024.88875958476,2,NA,NA,11,10,"RITA+Secondary,W=6mo"
0,455.803437690057,1826.78770019527,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,311.776237466996,5910.52740411569,2,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,285.824748633112,2662.26396860651,2,NA,NA,21,12,"RITA+Secondary,W=6mo"
0,0,2644.39617438599,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
5,2399.08239779363,2114.56057148018,2,NA,NA,23,16,"RITA+Secondary,W=6mo"
0,761.852294796599,779.322413092996,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
0,1977.78990923908,1267.04628922387,2,NA,NA,12,10,"RITA+Secondary,W=6mo"
0,1323.54087866517,281.88653992352,2,NA,NA,12,6,"RITA+Secondary,W=6mo"
0,631.085029469968,591.445924135119,2,NA,NA,34,33,"RITA+Secondary,W=6mo"
0,614.695826097417,3963.79675394488,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
1,2635.17094997026,586.650873655195,2,NA,NA,29,26,"RITA+Secondary,W=6mo"
0,3956.83995021472,2341.69082544474,3,NA,NA,22,10,"RITA+Secondary,W=6mo"
0,2371.09213939393,2544.93828200919,2,NA,NA,32,17,"RITA+Secondary,W=6mo"
0,1535.64615915474,2513.49004974475,2,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,282.64277120106,2806.11830048308,2,NA,NA,16,12,"RITA+Secondary,W=6mo"
3,177.624225400696,779.187547881013,1,NA,NA,13,13,"RITA+Secondary,W=6mo"
0,314.911763738404,562.237164990971,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,202.97490119348,2494.48670045833,2,NA,NA,14,9,"RITA+Secondary,W=6mo"
0,1655.48146020369,2200.13555872374,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
1,1784.80028275362,3970.37885029179,2,NA,NA,10,7,"RITA+Secondary,W=6mo"
0,259.078112641508,810.174412923343,2,NA,NA,6,5,"RITA+Secondary,W=6mo"
0,746.226125377724,1477.08035034648,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
1,832.407718719453,2391.33312673203,2,NA,NA,11,6,"RITA+Secondary,W=6mo"
0,0,3232.04242524048,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
0,1836.98122112891,1744.16643215954,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
0,346.411645492847,4065.10925000166,1,NA,NA,43,43,"RITA+Secondary,W=6mo"
0,0,2001.90187987014,1,NA,NA,17,17,"RITA+Secondary,W=6mo"
1,832.101952744901,2745.02343267627,2,NA,NA,8,6,"RITA+Secondary,W=6mo"
0,915.557662937334,4088.42445044087,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
0,1291.05738279798,2646.55604100976,3,NA,NA,14,6,"RITA+Secondary,W=6mo"
0,2611.18048185538,3303.48993388752,2,NA,NA,14,12,"RITA+Secondary,W=6mo"
1,989.322204504972,3624.73896696401,2,NA,NA,22,15,"RITA+Secondary,W=6mo"
1,3803.85935941086,2206.03474301657,2,NA,NA,6,5,"RITA+Secondary,W=6mo"
0,680.12644033713,350.250632709988,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
0,996.592758391562,209.310906628999,2,NA,NA,25,25,"RITA+Secondary,W=6mo"
1,1428.5162590984,337.037295473171,2,NA,NA,34,21,"RITA+Secondary,W=6mo"
0,2430.27965646583,5935.17311859914,1,NA,NA,7,7,"RITA+Secondary,W=6mo"
1,1643.15098071567,5500.66414793315,2,NA,NA,21,16,"RITA+Secondary,W=6mo"
