donor,recipient,distance,timetransmission,contacttype,simid
0.2.1.1.1,0.2.1.1.1.3,0.001,4001.446260353242,G,8936
0.2.2.2.1,0.2.2.2.1.1,0.008,2146.3962347362667,G,8936
0.2.2.2.1,0.2.2.2.1.2,0.003,2991.3749941777023,G,8936
0.2.2.2.2,0.2.2.2.2.1,Inf,2219.103743231109,G,8936
0.2.2.2.2,0.2.2.2.2.2,0.008,2564.2957959378596,G,8936
0.2.2.4.1,0.2.2.4.1.1,0.018,3318.18385486374,F,8936
0.2.1.1.1.1,0.2.1.1.1.1.1,0.001,3292.2159820904576,G,8936
0.2.1.1.1.3,0.2.1.1.1.3.1,0.0,4348.925682928399,G,8936
0.2.2.2.1.2,0.2.2.2.1.2.1,0.004,3310.1816841721043,G,8936
0.2.2.2.1.2,0.2.2.2.1.2.2,0.013,3327.2710352455683,G,8936
0.2.2.2.2.1,0.2.2.2.2.1.1,Inf,2882.8613269873435,G,8936
0.2.2.4.1.1,0.2.2.4.1.1.1,0.027,3468.3786075479484,H,8936
0.2.2.4.1.1,0.2.2.4.1.1.2,0.006,4953.728100803338,F,8936
0.2.2.4.1.1,0.2.2.4.1.1.3,0.007,5180.632834153642,F,8936
0.2.2.4.1.1,0.2.2.4.1.1.4,0.006,5267.907377117926,G,8936
0.2.2.4.1.1,0.2.2.4.1.1.5,0.005,5446.689657692594,F,8936
0.2.2.4.1.1,0.2.2.4.1.1.6,0.012,6651.816896429562,G,8936
0.2.2.4.1.1,0.2.2.4.1.1.7,0.002,7109.821725895025,G,8936
0,0.1,0.002,53.553727070804385,G,8939
0,0.1,0.009,383.99865424006333,F,8942
0,0.1,0.006,3.8550871376211706,G,8943
0,0.2,0.001,263.0794571597614,F,8943
0.1,0.1.1,0.0,159.46456369056,F,8943
0,0.1,0.002,41.50315835126814,G,8946
0,0.2,Inf,125.31507727469655,H,8946
0.1,0.1.1,0.002,228.75981255030698,G,8946
0.1.1,0.1.1.1,0.004,823.5353207665513,F,8946
0,0.1,Inf,101.58261224330151,G,8950
0,0.2,Inf,2167.8958399865146,G,8950
0,0.3,Inf,2268.6682027907887,G,8950
0.1,0.1.1,0.009,911.1089437366012,G,8950
0.3,0.3.1,0.001,3972.8758107794024,G,8950
0.3,0.3.2,0.01,4240.716313160791,G,8950
0.3,0.3.3,0.004,4330.294233043129,G,8950
0.3.1,0.3.1.1,0.025,4107.490440885646,G,8950
0.3.2,0.3.2.1,0.013,4337.47152162713,G,8950
0.3.2,0.3.2.2,0.022,5003.529594227927,G,8950
0.3.2,0.3.2.3,0.012,5506.644450084226,G,8950
0.3.2,0.3.2.4,0.013,5573.050556043975,G,8950
0.3.3,0.3.3.1,0.0,4518.898344287957,G,8950
0.3.3,0.3.3.2,0.001,4762.6976262101425,F,8950
0.3.1.1,0.3.1.1.1,0.021,4707.515164418759,G,8950
0.3.1.1,0.3.1.1.2,0.019,5193.285010492675,G,8950
0.3.2.2,0.3.2.2.1,0.018,5049.750157620447,G,8950
0.3.2.2,0.3.2.2.2,0.011,5593.541763569373,F,8950
0.3.2.2,0.3.2.2.3,Inf,6330.830533071244,G,8950
0.3.2.2,0.3.2.2.4,0.0,7208.570620680764,G,8950
0.3.2.3,0.3.2.3.1,0.008,5643.080990782421,G,8950
0.3.2.3,0.3.2.3.2,0.002,6893.473813142299,G,8950
0.3.2.4,0.3.2.4.1,0.011,5839.977470230883,G,8950
0.3.2.4,0.3.2.4.2,0.004,6418.274333795995,F,8950
0.3.3.1,0.3.3.1.1,0.002,4680.440261146579,G,8950
0.3.3.2,0.3.3.2.1,0.01,5002.307585325896,F,8950
0.3.1.1.1,0.3.1.1.1.1,0.007,4828.4762597442805,G,8950
0.3.1.1.1,0.3.1.1.1.2,0.008,5033.475621232844,G,8950
0.3.2.2.2,0.3.2.2.2.1,Inf,5888.108816978693,F,8950
0.3.2.2.2,0.3.2.2.2.2,0.015,6024.6158114748305,F,8950
0.3.2.2.2,0.3.2.2.2.3,0.007,6055.823324531046,F,8950
0.3.2.2.2,0.3.2.2.2.4,0.006,6420.233300604459,F,8950
0.3.2.2.2,0.3.2.2.2.5,0.011,6864.793918131381,F,8950
0.3.3.2.1,0.3.3.2.1.1,0.0,5172.366900491404,F,8950
0.3.3.2.1,0.3.3.2.1.2,0.01,5269.357604322407,G,8950
0.3.3.2.1,0.3.3.2.1.3,0.002,5456.549198993082,F,8950
0.3.3.2.1,0.3.3.2.1.4,0.002,5849.180179656336,F,8950
0.3.1.1.1.2,0.3.1.1.1.2.1,0.0,7401.797109525621,G,8950
0.3.2.2.2.2,0.3.2.2.2.2.1,Inf,6649.934588534373,F,8950
0.3.2.2.2.2,0.3.2.2.2.2.2,0.009,6730.986542017093,F,8950
0.3.2.2.2.2,0.3.2.2.2.2.3,0.008,7643.495378323865,G,8950
0.3.2.2.2.2,0.3.2.2.2.2.4,0.0,9034.443750436758,G,8950
0.3.2.2.2.4,0.3.2.2.2.4.1,0.002,8183.8306339018145,F,8950
0.3.3.2.1.4,0.3.3.2.1.4.1,0.007,6097.05010784614,F,8950
0.3.3.2.1.4,0.3.3.2.1.4.2,0.005,6687.374551250657,G,8950
0.3.3.2.1.4,0.3.3.2.1.4.3,0.003,6733.734436290361,G,8950
0,0.1,0.008,562.7620096126016,F,8951
0,0.1,0.0,1596.4381763316178,F,8955
0,0.1,0.008,228.14684239953564,G,8956
0.1,0.1.1,0.002,1695.3723435728855,G,8956
0.1.1,0.1.1.1,0.005,1744.8494683913843,F,8956
0.1.1,0.1.1.2,Inf,1837.2231408364482,H,8956
0.1.1,0.1.1.3,0.005,2226.055233132177,F,8956
0.1.1,0.1.1.4,0.005,2316.348257647871,G,8956
0.1.1.1,0.1.1.1.1,Inf,1788.3819766638967,G,8956
0.1.1.1,0.1.1.1.2,0.0,2231.1938263866864,G,8956
0.1.1.2,0.1.1.2.1,Inf,2815.689107618876,F,8956
0.1.1.3,0.1.1.3.1,0.002,2507.938442723265,F,8956
0.1.1.1.2,0.1.1.1.2.1,0.0,2826.2131033629726,G,8956
0.1.1.3.1,0.1.1.3.1.1,0.006,2600.5752360913307,F,8956
0.1.1.1.2.1,0.1.1.1.2.1.1,0.006,3152.133947591393,F,8956
0,0.1,0.008,190.46454597402638,G,8961
0,0.2,0.013,745.6183682421566,G,8961
0,0.3,0.003,1891.897821974128,G,8961
0.1,0.1.1,0.005,246.4643837227897,G,8961
0.1,0.1.2,0.001,375.15194361810467,G,8961
0.3,0.3.1,0.003,2023.722817771317,G,8961
0.3,0.3.2,0.001,2264.3111456376896,G,8961
0.1.2,0.1.2.1,Inf,1215.9115830050284,G,8961
0.1.2.1,0.1.2.1.1,Inf,1291.1502456879577,G,8961
0.1.2.1,0.1.2.1.2,Inf,1400.307429405045,F,8961
0.1.2.1,0.1.2.1.3,Inf,2732.9500989722496,G,8961
0.1.2.1,0.1.2.1.4,Inf,2771.4513740589646,F,8961
0,0.1,Inf,3636.0027190278524,G,8964
0,0.2,0.001,4581.859268806738,G,8964
0.2,0.2.1,0.014,4611.8524199670355,G,8964
0.2.1,0.2.1.1,0.005,5111.56533857249,G,8964
0,0.1,0.005,146.40633093726117,G,8967
0,0.2,0.0,259.9790697439644,G,8967
0.1,0.1.1,0.008,161.91336169348094,G,8967
0.1,0.1.2,0.012,210.70919576050233,G,8967
0.1,0.1.3,0.004,1121.7320419225375,G,8967
0.2,0.2.1,0.007,345.15363818577333,F,8967
0.2,0.2.2,0.004,542.3771666822112,F,8967
0.2,0.2.3,0.003,630.1113494002747,G,8967
0.1.1,0.1.1.1,0.014,551.3165264989361,G,8967
0.1.2,0.1.2.1,0.004,361.902042780043,G,8967
0.2.1,0.2.1.1,0.013,413.94673547456716,F,8967
0.2.1,0.2.1.2,Inf,568.2233130507415,F,8967
0.2.1.1,0.2.1.1.1,0.007,630.719950344624,F,8967
0.2.1.1,0.2.1.1.2,Inf,690.315549596752,F,8967
0.2.1.1,0.2.1.1.3,0.008,1790.8770931986091,F,8967
0.2.1.2,0.2.1.2.1,Inf,2428.8096866262817,F,8967
0.2.1.2,0.2.1.2.2,Inf,3545.479946963122,F,8967
0.2.1.2,0.2.1.2.3,Inf,4204.353052828013,F,8967
0.2.1.1.1,0.2.1.1.1.1,0.001,2211.1952566525656,G,8967
0.2.1.1.2,0.2.1.1.2.1,Inf,2137.00811280112,G,8967
0.2.1.1.2,0.2.1.1.2.2,Inf,3047.885514495299,G,8967
0.2.1.1.3,0.2.1.1.3.1,0.0,2267.146316691059,F,8967
0.2.1.2.1,0.2.1.2.1.1,0.004,3159.7032854318054,F,8967
0.2.1.2.2,0.2.1.2.2.1,0.001,3748.2317493174855,G,8967
0.2.1.2.3,0.2.1.2.3.1,0.001,4344.337612946152,G,8967
0.2.1.1.1.1,0.2.1.1.1.1.1,0.007,2609.4029613338566,G,8967
0.2.1.1.1.1,0.2.1.1.1.1.2,0.005,2825.5782039603578,G,8967
0.2.1.2.1.1,0.2.1.2.1.1.1,0.003,3389.671620877686,F,8967
0.2.1.2.3.1,0.2.1.2.3.1.1,0.0,4936.91468322885,G,8967
0,0.1,0.005,63.907258207923235,G,8968
0,0.1,0.006,385.38355055752993,G,8969
0,0.2,0.003,691.3847036406617,G,8969
0.1,0.1.1,0.005,667.8798856854885,G,8969
0.1,0.1.2,0.003,1013.5073918430792,G,8969
0.1,0.1.3,Inf,1424.9641216761331,G,8969
0.1,0.1.4,0.001,1553.1284361912994,G,8969
0.2,0.2.1,Inf,2277.571833521377,G,8969
0.1.3,0.1.3.1,Inf,1448.03684929978,G,8969
0.1.3,0.1.3.2,Inf,2111.880058887747,G,8969
0.1.3,0.1.3.3,Inf,2546.393632274183,F,8969
0.1.3,0.1.3.4,Inf,3469.5299174932507,G,8969
0.1.4,0.1.4.1,0.01,2668.5966066376013,G,8969
0.2.1,0.2.1.1,Inf,2441.068767527919,G,8969
0.2.1,0.2.1.2,Inf,2626.6834630836925,G,8969
0.2.1,0.2.1.3,Inf,2652.757511374711,G,8969
0.1.3.2,0.1.3.2.1,0.003,3885.1643988230667,G,8969
0.2.1.1,0.2.1.1.1,Inf,2604.707222088783,F,8969
0.2.1.1,0.2.1.1.2,Inf,3028.267355186339,F,8969
0.2.1.1,0.2.1.1.3,Inf,3310.5151859275634,F,8969
0.2.1.1,0.2.1.1.4,Inf,3609.1873186289085,F,8969
0.2.1.1,0.2.1.1.5,Inf,4235.430967412966,G,8969
0.2.1.1,0.2.1.1.6,Inf,4712.817012433226,H,8969
0.2.1.1,0.2.1.1.7,Inf,5684.909520089889,F,8969
0.2.1.3,0.2.1.3.1,Inf,3230.3486514820615,F,8969
0.2.1.3,0.2.1.3.2,0.006,3837.155669584762,G,8969
0.1.3.2.1,0.1.3.2.1.1,0.002,4142.665786826938,G,8969
0.2.1.1.3,0.2.1.1.3.1,0.0,4037.422650952269,F,8969
0.2.1.1.5,0.2.1.1.5.1,0.007,6179.581212755222,G,8969
0.2.1.3.2,0.2.1.3.2.1,0.002,3866.5907866086686,G,8969
0.2.1.1.5.1,0.2.1.1.5.1.1,0.002,6234.272145356776,F,8969
0,0.1,0.008,48.936366990319016,G,8970
0,0.2,0.002,292.24449923431234,G,8970
0,0.1,0.01,433.6440656007611,G,8973
0,0.2,0.005,1273.0902407676258,G,8973
0,0.3,0.002,2541.973034785298,H,8973
0.1,0.1.1,0.012,737.0768698793572,G,8973
0.2,0.2.1,Inf,2279.4933394399914,G,8973
0.3,0.3.1,0.003,2583.556585906336,H,8973
0.3,0.3.2,0.008,2806.7445278975065,H,8973
0.2.1,0.2.1.1,Inf,2333.6700952047768,F,8973
0.3.1,0.3.1.1,0.013,2636.3387923056116,H,8973
0.3.1,0.3.1.2,0.013,3154.452918992453,H,8973
0.3.2,0.3.2.1,0.004,2989.3937027165766,G,8973
0.3.2,0.3.2.2,0.011,3033.7248927011524,F,8973
0.3.2,0.3.2.3,0.004,3112.199372359353,F,8973
0.3.1.1,0.3.1.1.1,0.003,3625.410754409522,G,8973
0.3.2.2,0.3.2.2.1,0.003,3189.457820017252,F,8973
0.3.1.1.1,0.3.1.1.1.1,0.001,3786.5691569423557,G,8973
0.3.1.1.1,0.3.1.1.1.2,0.004,4380.504480173983,F,8973
0.3.1.1.1.1,0.3.1.1.1.1.1,0.0,3969.281011774903,G,8973
0.3.1.1.1.2,0.3.1.1.1.2.1,0.005,4501.45263910453,F,8973
0.3.1.1.1.2,0.3.1.1.1.2.2,0.002,7040.845243807229,F,8973
0,0.1,0.007,252.1213430492574,G,8976
0.1,0.1.1,0.005,775.9820250921252,G,8976
0.1.1,0.1.1.1,0.008,884.5450611578977,G,8976
0.1.1,0.1.1.2,0.003,1434.0825883360003,G,8976
0.1.1.1,0.1.1.1.1,0.012,1105.1818596898345,G,8976
0.1.1.1,0.1.1.1.2,0.003,1942.1920339435155,G,8976
0.1.1.1.1,0.1.1.1.1.1,0.004,3123.1181474839796,G,8976
0.1.1.1.2,0.1.1.1.2.1,0.018,1999.4378778729542,G,8976
0.1.1.1.2,0.1.1.1.2.2,0.006,2267.5337590697804,G,8976
0.1.1.1.2,0.1.1.1.2.3,Inf,2534.4834066825238,G,8976
0.1.1.1.1.1,0.1.1.1.1.1.1,0.004,3595.690493423963,H,8976
0.1.1.1.1.1,0.1.1.1.1.1.2,0.0,4140.360194202211,G,8976
0.1.1.1.2.1,0.1.1.1.2.1.1,0.014,2109.71881936485,G,8976
0.1.1.1.2.1,0.1.1.1.2.1.2,0.011,2462.03322702919,G,8976
0.1.1.1.2.1,0.1.1.1.2.1.3,0.009,3505.667775439462,G,8976
0.1.1.1.2.3,0.1.1.1.2.3.1,Inf,2543.864930081771,F,8976
0.1.1.1.2.3,0.1.1.1.2.3.2,Inf,2965.9454275557914,G,8976
0,0.1,0.009,927.844414565677,G,8977
0,0.2,0.001,1656.718325869739,G,8977
0.1,0.1.1,0.01,1174.7546874894851,H,8977
0.1,0.1.2,0.009,1474.2164703312749,H,8977
0.2,0.2.1,0.003,2075.4703227907507,G,8977
0.2,0.2.2,0.001,2119.101737247077,F,8977
0.2,0.2.3,0.012,2128.4967357214473,F,8977
0.1.1,0.1.1.1,0.022,1301.6943723873492,G,8977
0.1.1,0.1.1.2,0.016,1815.660862708136,G,8977
0.1.2,0.1.2.1,0.013,1518.637543940049,H,8977
0.1.2,0.1.2.2,0.002,2855.636442864855,G,8977
0.2.1,0.2.1.1,0.005,2139.812028904805,F,8977
0.2.1,0.2.1.2,0.001,2299.6756690311367,F,8977
0.1.1.1,0.1.1.1.1,0.011,1672.2648055819511,F,8977
0.1.1.2,0.1.1.2.1,0.004,3556.875187343533,G,8977
0.1.1.2.1,0.1.1.2.1.1,0.011,3557.202127779539,F,8977
0.1.1.2.1.1,0.1.1.2.1.1.1,0.006,3612.0611334080945,G,8977
0.1.1.2.1.1,0.1.1.2.1.1.2,0.005,4445.931118220583,G,8977
0.1.1.2.1.1,0.1.1.2.1.1.3,0.001,5441.25605701357,G,8977
0,0.1,0.007,280.5495274180562,G,8979
0,0.2,Inf,466.237997049581,F,8979
0,0.3,0.004,760.0616596491012,F,8979
0.1,0.1.1,0.01,791.5895584693835,G,8979
0.1,0.1.2,0.008,1225.296751684851,G,8979
0.1,0.1.3,0.003,1690.0159597298373,G,8979
0.2,0.2.1,Inf,1581.4710625403368,F,8979
0.1.1,0.1.1.1,0.003,1507.3551781936053,G,8979
0.1.2,0.1.2.1,0.002,1261.178172716358,G,8979
0.1.2,0.1.2.2,0.002,2144.9679782109783,G,8979
0,0.1,0.002,2735.3641666917374,H,8981
0,0.1,0.004,57.68019573905613,F,8986
0,0.1,0.002,1155.9916581631198,G,8990
0.1,0.1.1,0.004,1652.395558425869,G,8990
0,0.1,0.002,103.5390581176747,G,8992
0,0.2,0.0,479.3474725538343,G,8992
0,0.1,0.003,1227.1495224535165,G,8993
0,0.1,0.007,55.883383520433256,G,8994
0,0.2,0.013,111.43082095156552,G,8994
0.1,0.1.1,0.01,288.3662427634297,G,8994
0.2,0.2.1,0.011,159.48795835581953,G,8994
0.2,0.2.2,Inf,249.30593690335988,F,8994
0.2,0.2.3,0.005,450.20947705797823,F,8994
0.1.1,0.1.1.1,0.012,289.7669848258246,F,8994
0.1.1,0.1.1.2,0.008,589.6542565995205,G,8994
0.2.1,0.2.1.1,0.01,2169.949990722598,G,8994
0.2.3,0.2.3.1,0.004,836.7063782372024,H,8994
0,0.1,0.003,1281.5687826070164,G,8997
0,0.1,0.011,1803.4422468064993,F,8998
0.1,0.1.1,0.003,2927.311569015689,G,8998
0,0.1,0.009,29.67965204861178,F,9002
0,0.2,0.002,29.88441824394363,G,9002
0,0.3,0.013,140.15524712865343,G,9002
0,0.4,0.01,794.7839048713973,G,9002
0.3,0.3.1,0.003,537.5705855505747,F,9002
0.3,0.3.2,0.009,709.8273062315917,H,9002
0.4,0.4.1,0.008,1400.5779533846533,F,9002
0.4,0.4.2,0.001,2699.0797028919806,G,9002
0.4.2,0.4.2.1,0.003,2718.4709056886386,F,9002
0.4.2,0.4.2.2,0.0,2981.972311275446,G,9002
0,0.1,0.003,124.67749305803316,F,9003
0,0.2,0.004,540.6620340657258,F,9003
0,0.3,Inf,592.3260552123686,G,9003
0.1,0.1.1,0.007,278.0099023848938,G,9003
0.1,0.1.2,0.003,365.2925528453736,G,9003
0.3,0.3.1,Inf,950.0598921853002,G,9003
0.3,0.3.2,Inf,980.7989223496822,G,9003
0.3,0.3.3,Inf,1652.2779326310044,F,9003
0.3,0.3.4,Inf,1758.60452645314,F,9003
0.1.1,0.1.1.1,0.01,1171.0796640618723,G,9003
0.1.1,0.1.1.2,0.012,1395.156175221913,G,9003
0.1.1,0.1.1.3,0.009,1856.150032856971,G,9003
0.1.2,0.1.2.1,0.001,487.26145400326135,G,9003
0.1.2,0.1.2.2,Inf,577.3086601602237,F,9003
0.3.1,0.3.1.1,0.017,1142.86270829986,G,9003
0.3.1,0.3.1.2,Inf,2424.059843827297,G,9003
0.1.1.1,0.1.1.1.1,0.004,1516.869975079882,G,9003
0.1.1.2,0.1.1.2.1,0.003,1692.3872213509655,G,9003
0.1.1.3,0.1.1.3.1,0.003,1918.1419890365773,G,9003
0.1.1.3,0.1.1.3.2,0.009,2061.690220216099,G,9003
0.1.2.2,0.1.2.2.1,Inf,3837.3412376219258,F,9003
0.3.1.1,0.3.1.1.1,0.007,1440.1867269085074,F,9003
0.3.1.1,0.3.1.1.2,0.007,1717.7205089881782,F,9003
0.3.1.2,0.3.1.2.1,Inf,2570.2733256694487,F,9003
0.3.1.2,0.3.1.2.2,Inf,3215.751857521871,F,9003
0.3.1.2,0.3.1.2.3,Inf,3676.921718350302,F,9003
0.3.1.2,0.3.1.2.4,Inf,3839.0599284021314,G,9003
0.3.1.2,0.3.1.2.5,Inf,4071.346860491248,G,9003
0.3.1.2,0.3.1.2.6,Inf,4177.286831583377,G,9003
0.3.1.2,0.3.1.2.7,Inf,4506.712698376688,G,9003
0.3.1.2,0.3.1.2.8,Inf,5107.7243000534145,G,9003
0.1.1.2.1,0.1.1.2.1.1,0.0,3081.124023902306,F,9003
0.1.1.3.2,0.1.1.3.2.1,0.012,3021.052257353747,H,9003
0.1.1.3.2,0.1.1.3.2.2,0.0,4319.072111897182,G,9003
0.3.1.1.1,0.3.1.1.1.1,0.0,1942.3755779914652,F,9003
0.3.1.2.1,0.3.1.2.1.1,0.006,3029.145048265937,G,9003
0.3.1.2.1,0.3.1.2.1.2,0.003,3087.5262642896887,G,9003
0.3.1.2.1,0.3.1.2.1.3,0.0,3195.5065518498895,F,9003
0.3.1.2.3,0.3.1.2.3.1,0.002,3952.327238014891,F,9003
0.3.1.2.3,0.3.1.2.3.2,0.002,4143.780958756943,F,9003
0.3.1.2.4,0.3.1.2.4.1,0.012,4176.865433091873,G,9003
0.3.1.2.7,0.3.1.2.7.1,0.001,4579.507124818521,G,9003
0.1.1.3.2.2,0.1.1.3.2.2.1,0.0,4954.309337531239,G,9003
0.3.1.2.1.2,0.3.1.2.1.2.1,0.0,3091.5843954160605,G,9003
0.3.1.2.3.2,0.3.1.2.3.2.1,Inf,4207.856626459269,G,9003
0.3.1.2.4.1,0.3.1.2.4.1.1,0.012,4344.611288236917,G,9003
0.3.1.2.4.1,0.3.1.2.4.1.2,0.004,4485.795538922805,G,9003
0,0.1,0.006,87.60652273795127,G,9004
0,0.1,0.002,99.75231615966791,G,9006
0.1,0.1.1,0.004,167.20194025690736,F,9006
0.1,0.1.2,0.001,238.9086046971339,G,9006
0,0.1,0.007,638.1066829137113,F,9008
0.1,0.1.1,0.002,838.6937281916694,F,9008
0,0.1,Inf,239.4650146630177,G,9014
0,0.2,0.001,270.48281970217477,F,9014
0,0.3,0.005,338.1372337115996,G,9014
0,0.4,0.001,431.37302856475947,G,9014
0.2,0.2.1,0.003,378.1010590626643,F,9014
0.3,0.3.1,0.011,578.0391197642178,G,9014
0.3,0.3.2,0.003,1159.3858152558403,G,9014
0.2.1,0.2.1.1,0.017,516.4306948140235,G,9014
0.2.1,0.2.1.2,0.005,843.9415916886564,G,9014
0.2.1,0.2.1.3,0.001,1316.6469437645742,F,9014
0.2.1,0.2.1.4,0.004,1399.8424515326487,G,9014
0.3.1,0.3.1.1,0.012,1014.894173315375,G,9014
0.3.1.1,0.3.1.1.1,0.011,1116.535179079161,G,9014
0.3.1.1,0.3.1.1.2,0.004,2223.784958012018,G,9014
0.3.1.1.1,0.3.1.1.1.1,0.007,1245.1682095799806,H,9014
0.3.1.1.1,0.3.1.1.1.2,0.0,2160.3714614557202,G,9014
0.3.1.1.2,0.3.1.1.2.1,0.008,2382.2189495312746,F,9014
0.3.1.1.2,0.3.1.1.2.2,0.004,2571.383948286706,F,9014
0.3.1.1.2,0.3.1.1.2.3,0.003,2631.7075052875634,F,9014
0.3.1.1.1.2,0.3.1.1.1.2.1,0.0,2461.916966079002,G,9014
0.3.1.1.2.3,0.3.1.1.2.3.1,0.002,2886.5368678961677,G,9014
0,0.1,0.007,60.317585012840816,F,9018
0.1,0.1.1,0.015,139.12832111556958,F,9018
0.1,0.1.2,0.012,538.907451081215,H,9018
0.1,0.1.3,Inf,1237.0329479566603,F,9018
0,0.1,0.005,10.169000459698497,G,9019
0,0.2,0.006,54.48426117655919,G,9019
0,0.3,0.003,69.98828487910404,G,9019
0.2,0.2.1,0.007,250.25308435067916,F,9019
0.3,0.3.1,0.001,80.79626643565983,G,9019
0.3,0.3.2,Inf,155.00806972497872,G,9019
0.3,0.3.3,0.004,306.9682754452336,G,9019
0.3.3,0.3.3.1,0.009,504.0013351141932,G,9019
0.3.3,0.3.3.2,0.006,1761.965094341527,F,9019
0.3.3,0.3.3.3,0.006,2213.4592203121824,G,9019
0.3.3.2,0.3.3.2.1,0.008,1824.070117984308,G,9019
0.3.3.2,0.3.3.2.2,0.003,2892.984620009998,G,9019
0,0.1,Inf,118.95331478667934,G,9021
0.1,0.1.1,Inf,144.21003204725147,H,9021
0.1.1,0.1.1.1,Inf,338.97288490619735,F,9021
0.1.1.1,0.1.1.1.1,0.003,1797.8195483508532,G,9021
0.1.1.1.1,0.1.1.1.1.1,0.006,1816.6851803078866,G,9021
0.1.1.1.1,0.1.1.1.1.2,0.004,1975.7799711027055,G,9021
0.1.1.1.1.1,0.1.1.1.1.1.1,0.013,1893.626063108706,G,9021
0,0.1,Inf,99.67724417959717,G,9023
0,0.1,0.007,522.8417163485551,G,9026
0,0.2,0.004,995.4243572651897,G,9026
0,0.3,0.006,1223.340516194052,G,9026
0.1,0.1.1,0.006,621.3736813244517,G,9026
0.1,0.1.2,0.005,1512.2363114680459,G,9026
0.3,0.3.1,0.017,1392.0806865098366,G,9026
0.3,0.3.2,0.002,4079.14469690648,G,9026
0.1.1,0.1.1.1,0.01,947.9325493302316,G,9026
0.3.1,0.3.1.1,0.01,1890.562310680779,G,9026
0.3.2,0.3.2.1,0.011,4243.436656064328,G,9026
0.1.1.1,0.1.1.1.1,0.015,948.7587552498411,G,9026
0.1.1.1,0.1.1.1.2,0.013,989.7785558579164,G,9026
0.1.1.1,0.1.1.1.3,0.006,1273.5614436946635,G,9026
0.3.2.1,0.3.2.1.1,0.002,4429.536319420029,G,9026
0.3.2.1,0.3.2.1.2,0.005,5143.830965132381,G,9026
0.1.1.1.1,0.1.1.1.1.1,0.002,1130.2596371346349,G,9026
0.1.1.1.3,0.1.1.1.3.1,0.002,1433.685499309817,G,9026
0.3.2.1.1,0.3.2.1.1.1,0.009,4612.996799761054,H,9026
0.3.2.1.2,0.3.2.1.2.1,0.002,5695.475508532091,G,9026
0.3.2.1.2,0.3.2.1.2.2,0.009,6894.1763703414135,G,9026
0.3.2.1.1.1,0.3.2.1.1.1.1,0.004,5218.929688006191,H,9026
0.3.2.1.2.1,0.3.2.1.2.1.1,0.008,6175.242459538193,G,9026
0.3.2.1.2.2,0.3.2.1.2.2.1,0.005,7066.978520908552,G,9026
0.3.2.1.2.2,0.3.2.1.2.2.2,0.005,7945.381870430286,G,9026
0.3.2.1.2.2,0.3.2.1.2.2.3,0.004,8944.848772959585,G,9026
0,0.1,0.004,1109.6962902467137,G,9028
0,0.2,0.006,2372.6087923637965,G,9028
0.1,0.1.1,0.002,1307.0828183039685,G,9028
0.2,0.2.1,0.007,2932.724465219309,G,9028
0.2,0.2.2,0.001,3003.84106386814,G,9028
0.1.1,0.1.1.1,0.003,2190.166869213582,F,9028
0.1.1,0.1.1.2,0.009,2446.7986202443367,F,9028
0.2.1,0.2.1.1,0.003,2952.1232005380652,F,9028
0.2.1,0.2.1.2,0.01,3272.2723335832698,F,9028
0.2.1,0.2.1.3,0.004,3512.974736048347,G,9028
0.2.1,0.2.1.4,Inf,3580.837545987932,G,9028
0.2.1,0.2.1.5,0.002,3720.034278102192,F,9028
0.2.2,0.2.2.1,0.0,3811.412974450983,G,9028
0.1.1.1,0.1.1.1.1,0.006,3046.6052021380315,F,9028
0.1.1.1,0.1.1.1.2,0.006,3652.922491116302,F,9028
0.1.1.1,0.1.1.1.3,0.0,4645.008921552837,F,9028
0.1.1.2,0.1.1.2.1,0.005,2718.0249267073827,F,9028
0.1.1.2,0.1.1.2.2,0.001,4723.7519091908525,F,9028
0.2.1.2,0.2.1.2.1,0.019,3806.27451935273,F,9028
0.2.1.3,0.2.1.3.1,0.0,4014.31517719266,G,9028
0.2.1.3,0.2.1.3.2,0.0,4165.783562819275,G,9028
0.2.1.5,0.2.1.5.1,0.009,3740.433695714525,F,9028
0.2.1.5,0.2.1.5.2,0.004,3806.8952851736562,H,9028
0.2.1.5,0.2.1.5.3,0.0,3945.497438569733,G,9028
0.2.1.5,0.2.1.5.4,0.01,4030.304169934849,F,9028
0.2.1.5,0.2.1.5.5,0.002,4199.681160342526,H,9028
0.1.1.1.1,0.1.1.1.1.1,0.001,3308.345847261535,F,9028
0.1.1.1.1,0.1.1.1.1.2,Inf,3324.205411924413,F,9028
0.2.1.2.1,0.2.1.2.1.1,0.008,3808.1544799422077,G,9028
0.2.1.2.1,0.2.1.2.1.2,0.006,5031.870691146934,F,9028
0.2.1.2.1,0.2.1.2.1.3,0.009,5140.850942427336,F,9028
0.2.1.5.1,0.2.1.5.1.1,0.005,3772.105581747926,G,9028
0.2.1.5.1,0.2.1.5.1.2,0.006,3811.436846107495,G,9028
0.2.1.5.1,0.2.1.5.1.3,Inf,3987.8900024250415,G,9028
0.2.1.5.2,0.2.1.5.2.1,Inf,3824.767541195936,G,9028
0.2.1.5.4,0.2.1.5.4.1,0.003,4717.202634439444,G,9028
0.2.1.2.1.1,0.2.1.2.1.1.1,0.001,4063.059384098324,H,9028
0.2.1.2.1.1,0.2.1.2.1.1.2,0.003,4257.877582018787,G,9028
