pid,timesequenced,timediagnosed,timeinfected,generation,Fdegree,Gdegree,Hdegree,simid
0,419.49962597894273,411.3532078957048,0.0,0,1,2,0.0033103001519661623,385
0,585.897014723194,553.3768288962725,0.0,0,0,2,6.059362865652159e-7,386
0.1,840.3003894932,815.6847140674724,56.71321580811208,1,0,3,0.002184250520610236,386
0.1.1,540.3417887719844,531.3568462176427,202.65417038706377,2,0,3,0.0023485743044533653,386
0,438.83371301206,430.8460929634849,0.0,0,0,3,2.1830498799327467e-7,387
0,443.286214110453,426.4467903120933,0.0,0,1,3,0.033351094943672645,388
0.1,2053.797488415132,2048.43142287515,174.18657054687625,1,1,0,0.007183461821190201,388
0,382.0134695093935,346.8211494810641,0.0,0,0,2,0.041923750499832386,389
0,928.7000194441418,906.8200448672715,0.0,0,0,1,0.000933617184369805,390
0.1,913.8127648465876,894.9384839541087,142.12152777382258,1,0,3,0.03296394654879579,390
0,1065.0714247894045,1063.9394291120277,0.0,0,1,1,0.010165154522711809,391
0,367.6126463862459,355.2495574969855,0.0,0,0,1,0.017288329441624013,392
0,115.24708326010028,88.94831040202845,0.0,0,1,1,0.002065263474298106,393
0,2504.8812572043257,2497.6282115995473,0.0,0,1,1,0.0021669035965052297,394
0.1,1389.0377662759602,1341.700366090141,601.0778837147112,1,1,3,0.002900448395590872,394
0.1.1,979.952284637558,974.6476547961327,748.5132018529407,2,1,2,9.334624713700225e-7,394
0.1.2,3009.800543710229,2971.7673935111325,1155.7360015692348,2,1,3,0.03716468065345897,394
0.1.1.1,1501.326104896328,1452.7363325029073,838.6409877756568,3,1,0,4.702545340398548e-10,394
0.1.1.2,1546.4076676938546,1518.7452481841324,911.8764199072668,3,1,2,0.0008383388788782615,394
0.1.2.1,2597.412321067976,2583.723487744285,1301.474035309203,3,1,3,0.00344609105971118,394
0.1.2.2,3117.826479416601,3042.313672213734,2153.98000958863,3,0,3,0.27781123247780515,394
0.1.2.3,2712.929535292585,2709.2446346744764,2478.5152893096547,3,0,2,1.0330668603986242e-5,394
0.1.1.2.1,4279.44658182828,4279.375112498947,1336.5070545818219,4,0,3,0.00011075095756171919,394
0.1.2.2.1,4707.164958653802,4706.424125185146,3329.704251936938,4,0,0,0.19092128471692418,394
0,424.1043010500542,423.46531826368084,0.0,0,0,3,3.16659090278501e-11,395
0.1,2106.419671992915,2091.2022624819197,393.60868277081687,1,0,3,0.0009112619206468829,395
0,1895.413624573837,1877.4619713734617,0.0,0,1,1,6.150959104127739e-5,396
0.1,Inf,3254.4317171646644,1570.818886887797,1,1,3,0.0021776418008384118,396
0,514.8880934728651,505.65543052555995,0.0,0,0,2,2.0811322372935783e-7,397
0,1274.7585441465078,1254.3230832102504,0.0,0,1,1,0.01344482054445553,398
0,938.7941394170998,935.9308450994433,0.0,0,0,3,0.00748698300705595,399
0,171.08962168880038,170.26350483366897,0.0,0,0,3,0.022954220956635452,400
0,1174.0958204649492,1169.8560797648074,0.0,0,1,1,0.007973127487760603,401
0.1,1426.3184697525894,1411.4614666027971,1003.4821912340493,1,1,2,5.990757922362871e-7,401
0,263.35941643786583,211.0402641216404,0.0,0,0,1,0.00523798827392926,402
0.1,2991.18262961207,2981.8501446210057,262.4586024954096,1,1,1,0.17312117218739834,402
0.1.1,1539.7872000153463,1532.7938245657529,512.3047020503334,2,1,0,0.14398535087222564,402
0.1.1.1,1251.6541552940455,1242.4087102314782,886.1278494421514,3,1,3,0.004855854942812277,402
0.1.1.1.1,1308.3334310439059,1249.4971742068556,1052.5222058890124,4,1,3,0.036733285281754804,402
0,162.65655025936593,116.94033922573811,0.0,0,1,3,6.929187228603211e-5,403
0,247.23645916118335,211.56746718376803,0.0,0,1,2,1.340370113365195e-6,404
0.1,3274.8792631578585,3264.530251318861,57.4786398427977,1,1,3,0.12146660144293472,404
0.1.1,3084.1324132149557,3042.6641811001705,704.4187532104528,2,1,3,0.0032283820515392665,404
0.1.2,3498.887924613917,3486.9699141694664,704.9403530386435,2,0,1,0.020098280158826445,404
0.1.3,2354.409287626462,2334.6475633369096,947.1533924844415,2,0,2,0.013962611028422334,404
0.1.1.1,3115.2114200276837,3080.3714061719184,1014.7124960185108,3,1,2,0.00010990621076375085,404
0.1.2.1,3134.456851362564,3133.981454123523,2845.111064608512,3,1,1,0.01847186119652989,404
0.1.3.1,3546.3672266964136,3465.364538823543,1943.4464973176937,3,0,3,5.939129859199543e-5,404
0.1.1.1.1,3570.477222035984,3517.8892536496087,1044.47455930804,4,1,0,0.004159984501435639,404
0.1.3.1.1,3946.7867586523125,3909.1507112983304,2312.277624160624,4,0,1,0.00014737718535589933,404
0.1.3.1.2,4392.43241196821,4382.793198343355,2357.500141824103,4,1,2,0.0003697131693377743,404
0.1.3.1.3,3045.916099229646,2967.677126604156,2384.9263677853996,4,0,3,0.02017272470472595,404
0,494.5703048880576,488.5861944928273,0.0,0,1,2,0.05625162582902617,405
0.1,119.95480869348837,55.15033712349647,7.7829222693868125,1,2,1,0.02365888860058607,405
0.2,1151.0041830334314,1138.8966659043967,87.06908152122237,1,1,3,0.0009520216654556363,405
0.3,1250.1893432711838,1248.06469836561,287.9160162076622,1,0,2,0.020138368346455184,405
0.4,1292.8538636904502,1286.1712541399468,327.08969834820414,1,1,1,7.251863777068473e-7,405
0.5,1469.9710248381875,1434.498425373145,394.8705016407764,1,1,3,5.761004267657184e-9,405
0.2.1,1445.7668339356808,1431.9881510142613,185.89173180560417,2,1,3,1.7783176848114158e-5,405
0.2.2,982.0924352093155,964.4931767123038,829.4302069187122,2,1,1,0.001661184911591468,405
0.3.1,470.5165973670971,467.3022431433125,420.0359469129258,2,0,3,0.00011207304131529256,405
0.3.2,1436.421046541916,1387.7970651965593,1059.8478976810538,2,0,3,0.11457746326883776,405
0.5.1,790.1927504539194,773.109871335733,478.07804987603294,2,1,0,0.028167933087069674,405
0.2.1.1,1562.1176296649173,1548.6276189583764,218.3897512396754,3,0,3,0.04017733539238698,405
0.2.1.2,2800.933626944021,2784.7863896804993,701.5442736455699,3,1,3,0.0006012956601224818,405
0.2.1.3,1580.2989827810677,1575.330234639422,1029.5030626804692,3,0,1,0.03004996862064787,405
0.3.1.1,1500.3543418686822,1478.3432359941253,509.15179061164025,3,0,2,0.05193585573820323,405
0.5.1.1,1942.765707780324,1936.998092639314,700.6257334123417,3,1,0,0.23963446311981496,405
0.2.1.1.1,676.7887136686597,616.6785298832472,468.97114654118565,4,1,1,0.05169688844810806,405
0.2.1.2.1,1661.373249106862,1646.1815028804772,1346.1337329797434,4,0,2,0.08504117648269548,405
0.3.1.1.1,2230.0448947334626,2229.546540034875,875.2621429965207,4,0,1,0.01629671722673329,405
0.5.1.1.1,2012.718475867829,1990.4317435513756,736.3385680447377,4,1,0,6.772852436455118e-5,405
0,1501.7145242383058,1501.6295795121928,0.0,0,1,1,0.002028887838243952,406
0,413.05509754742326,406.46537202955767,0.0,0,1,2,0.0028602586915094067,407
0,1028.9398006468084,1027.438137708436,0.0,0,0,3,0.0006143179082749247,408
0,677.4231290781613,657.7473765317577,0.0,0,0,2,0.02764617497928988,409
0,1056.4348169280129,1041.5691928986887,0.0,0,0,1,0.017919303761910085,410
0.1,1562.7654655922483,1554.6265001568834,126.30355462756647,1,0,2,0.00010925677313453946,410
0,2405.769543166816,2398.266641792784,0.0,0,0,1,0.0001273011138999867,411
0.1,2279.4203838101994,2262.6518352283883,1774.196393075635,1,0,3,6.627659731054169e-7,411
0.1.1,2411.075200995117,2365.7371771028775,1851.9966986757224,2,1,3,0.000858579333613958,411
0.1.2,3080.943896211935,3055.808854112287,1876.7548728213771,2,1,3,0.003878837836532689,411
0,975.2826738159961,957.9339812107961,0.0,0,0,3,0.07989398436451274,412
0.1,1439.760446319373,1426.108218864035,475.66882502325075,1,0,0,0.10198732585570723,412
0.1.1,1601.4359438367642,1593.344284429385,504.2163452665821,2,2,3,0.058573506093198086,412
0.1.1.1,3328.7903109210283,3324.530062715722,658.9091763207383,3,0,2,0.013344159808108528,412
0.1.1.2,1188.9525697973445,1171.1206721833853,1081.3127924749524,3,0,3,0.007072112123803555,412
0.1.1.1.1,2325.6434848495646,2287.220208534499,704.581731722387,4,0,1,0.011342687008804996,412
0.1.1.1.2,3342.3573479917823,3333.0735368105043,968.0628232952256,4,0,3,0.004667944033590456,412
0.1.1.1.3,4185.321432122303,4182.776812147768,2753.178220546766,4,0,3,0.0015578599698807599,412
0,447.7317584248458,422.65607104345804,0.0,0,1,1,0.010265034140879264,413
0,1858.3192158654074,1856.0669015740045,0.0,0,0,3,1.1966209326042579e-5,414
0.1,664.7302845758895,662.0400907769858,416.6227878252864,1,0,1,0.00016641413397139296,414
0.2,766.9570891157781,748.4581953943012,422.3307466078259,1,0,3,0.004874999299762064,414
0.3,3677.6615880781737,3665.6281843043234,601.1075453174134,1,0,1,0.0003834102629849534,414
0.4,1874.151399385823,1858.7885301866963,1230.3211948975759,1,0,3,0.0003022921163906747,414
0.5,2489.0045677197995,2488.831155015356,1626.4376940703166,1,1,1,0.004514912291198814,414
0.2.1,1263.365953998802,1223.111170138014,625.5086011046055,2,0,3,0.0031554011066784716,414
0.5.1,2560.878651454712,2551.9143257351316,1705.2777768392586,2,0,3,0.0006761984437632307,414
0.5.2,2940.275358249003,2937.977302631023,2023.1942430442728,2,1,0,0.0010595489578775655,414
0.5.3,Inf,4247.35709140369,2313.570486259666,2,1,0,0.003997749150009877,414
0.5.4,5285.65584625873,5281.231742348052,2585.349253186636,2,1,0,0.0037730381980498203,414
0.5.2.1,3898.196333756118,3848.3874474703207,2056.3745050877897,3,1,0,0.021344633342420122,414
0.5.3.1,2841.6329320557043,2824.2673758509072,2572.7542205878253,3,1,1,0.008372141287257632,414
0.5.3.2,Inf,5363.118987871185,3747.894241744191,3,1,0,0.0004087958233015382,414
0.5.4.1,Inf,5267.806222875849,3482.246739002004,3,1,2,0.1326763424073678,414
0,2585.0450544691616,2577.6350863316557,0.0,0,1,3,0.002824935380396247,415
0,224.4172830348419,219.42595472567524,0.0,0,1,1,0.000673272322583438,416
0.1,2294.8585053113957,2282.2794777773474,268.76845670985637,1,1,1,0.0019436021948878025,416
0.1.1,1144.4940875370905,1129.5193372691049,733.9939947219581,2,1,1,2.1633232840328046e-6,416
0.1.2,Inf,3723.825631558674,892.1078936679639,2,1,3,0.002089678358800176,416
0.1.3,2072.9130526797153,2024.549375606582,913.3086254530517,2,1,0,0.017269952079098337,416
0.1.2.1,2319.5549820205215,2315.6676457617928,1729.5096549171653,3,1,0,0.0012314801912781113,416
0.1.2.2,4598.7125638522875,4561.906286319643,2194.0799378388183,3,1,3,4.6619129755051335e-6,416
0.1.2.3,5481.996328454482,5476.208728716644,2853.916958850449,3,0,2,0.041487786401811305,416
0.1.2.4,3712.4334390511835,3691.241837399207,2943.810352510594,3,1,3,0.026258711102947856,416
0.1.2.5,4384.596762251247,4370.408740377173,3545.829401485926,3,0,3,0.03893422407457301,416
0.1.3.1,3960.092958798196,3931.0170552329755,1478.1122070263618,3,1,3,0.006118155145637985,416
0.1.2.1.1,3524.6794451758133,3509.893327764331,2082.7734569775243,4,1,0,0.01934099670037947,416
0.1.2.1.2,6259.7006789206725,6241.748626198094,2221.129591778718,4,1,0,0.01244947228262601,416
0.1.2.2.1,4264.674678534283,4196.63754885213,2631.151558809187,4,0,1,4.598819942458269e-5,416
0.1.3.1.1,6524.274155796595,6475.191199202323,1854.2130314445915,4,0,2,0.0010069087296223581,416
0.1.3.1.2,3901.010244610596,3889.7964406396673,3179.0012752831744,4,0,3,0.0014860151645093747,416
0,Inf,3244.0932195813234,0.0,0,0,2,0.000624628368115825,417
0,1662.4132992152154,1637.0800673074414,0.0,0,0,1,0.0027026758155653872,418
0,85.85579369108609,84.25248873139753,0.0,0,1,3,0.0023296580364650095,419
0.1,409.5650257764185,407.396734571725,46.48924524946801,1,1,2,0.0727855254459738,419
0.1.1,238.42787597637,223.81610941645098,87.69998727434387,2,0,1,0.00021842097670793687,419
0,1388.2414805741084,1337.460801824205,0.0,0,0,3,1.1070241112024539e-5,420
0.1,1693.1328831159071,1689.170614698202,733.9175127334207,1,0,2,6.55602554921709e-8,420
0.1.1,1537.1236301363103,1465.1584170819478,1183.2846295174647,2,0,1,0.0013117358736611422,420
0,919.4106807819876,872.3262413908303,0.0,0,1,3,6.756478221426484e-7,421
0.1,Inf,1544.7199833332684,162.4151669113833,1,0,3,0.004123468380071786,421
0.2,569.7990668146462,566.2341736545181,295.7889239443001,1,0,1,0.0056573845384602015,421
0.3,Inf,2983.2981080735067,710.9710276645213,1,1,1,0.0026973195563507004,421
0.1.1,1998.4490297633602,1951.3935011103642,532.0437559003445,2,1,3,0.01752065801464935,421
0.3.1,1726.922894380905,1699.728773110435,1193.2972997761854,2,1,2,0.005372894655450834,421
0.3.2,4034.704469459825,4028.6975200789216,1253.7123115514933,2,1,0,4.544477190448437e-5,421
0.3.1.1,3152.70618139606,3104.1443377275186,1194.9552199234179,3,1,0,5.610377449200399e-7,421
0.3.2.1,2427.2556323593863,2417.940506737197,1299.4970571512597,3,1,3,0.0010841165636828797,421
0,2440.173211572648,2406.6691887117686,0.0,0,1,2,0.008607818108431996,422
0.1,2099.600385318602,2093.621706280452,787.0138470398189,1,0,1,0.02214915505408988,422
0,995.7709296804817,992.6541730803704,0.0,0,0,2,0.03958927943725206,423
0.1,3026.173847774685,3017.874342726919,65.44043388263842,1,1,3,1.1403910468776195e-5,423
0.1.1,1228.2264700400158,1173.8801793914645,257.69576587468157,2,1,3,0.011737292500689191,423
0.1.2,2857.038637319712,2828.803951683217,2090.2397737038586,2,1,3,2.6432049526742304e-7,423
0,Inf,4062.5163776386726,0.0,0,0,1,0.06407809429175933,424
0,907.1324009886173,865.6436046155766,0.0,0,1,1,0.016081255286098824,425
0,1123.0965768927183,1077.256827308254,0.0,0,0,1,0.026094452456355013,426
0,1585.4212978380094,1582.653605715474,0.0,0,0,3,3.673403477151881e-6,427
0.1,1998.01848852426,1982.192526505617,755.9418349722124,1,0,1,0.04416588616224181,427
0,Inf,897.9789810434728,0.0,0,2,2,0.0028503519981786505,428
0.1,253.13820056810613,193.4640682712194,96.15156268111934,1,0,2,0.000556607553265085,428
0.2,2669.18040256182,2655.7451604033968,646.0544519816993,1,1,2,0.0004521826904037222,428
0.2.1,1818.8901645430642,1782.6244329153092,1511.0777948195,2,0,1,0.0008066895417870525,428
0,Inf,1577.6880332505016,0.0,0,1,3,0.0003636335731027383,429
0.1,1928.7376869273435,1895.902861819312,204.0029127695037,1,1,2,0.00036794009565644916,429
0.2,1352.2467068203825,1347.334246224074,394.0337297703328,1,1,2,0.025411963138790163,429
0.3,2543.4707956716443,2535.286388107813,1029.6213643115193,1,1,0,1.4241248881131764e-5,429
0.2.1,2244.4392239375907,2197.105692464542,538.82950554799,2,1,3,0.02596162265228888,429
0.2.2,2637.093035996142,2631.1743866261995,1112.7607644485806,2,1,3,0.00014992644296121416,429
0.2.1.1,1688.986141868418,1613.8994405279063,1243.468201837794,3,0,2,0.02745928510208987,429
0.2.1.2,4704.3548581288715,4702.378828654379,1474.659293452292,3,1,3,4.791242739742837e-7,429
0.2.2.1,2545.3632820948224,2457.4420348949766,1641.868188470076,3,0,3,0.03444608810472069,429
0.2.2.2,Inf,3250.1054484033525,1838.326700152859,3,2,0,0.03392306581237578,429
0.2.2.3,4907.15003283045,4899.884733910076,2590.6302240632253,3,0,3,0.014854069502160816,429
0.2.1.2.1,1971.018371574431,1941.1704941295761,1648.8532335774416,4,1,2,0.0064398351777948636,429
0.2.1.2.2,3367.5230323506844,3367.475455825397,2955.464515334254,4,0,1,0.042277995315865784,429
0.2.1.2.3,4664.969159664762,4664.518473626038,4153.688230128984,4,2,0,0.023526351514733965,429
0.2.2.1.1,3172.0501702591473,3151.985056475109,2098.7963205802944,4,1,3,3.801867537244599e-9,429
0.2.2.2.1,3937.0749673804557,3903.184439225106,2791.987493973612,4,1,0,0.0006021830641260571,429
0.2.2.3.1,4997.496759651534,4989.867500585187,4371.954122514585,4,0,1,0.0036191745035527426,429
0,926.7037828342377,909.8589414333478,0.0,0,0,1,0.000532580590446425,430
0,1500.8068125953826,1483.7278060535164,0.0,0,1,3,0.015520909991159688,431
0.1,3765.2506172618514,3753.5292135883947,890.9911141832441,1,0,1,0.001510434996406265,431
0.2,1399.37680454207,1390.6639658350405,930.836926783124,1,1,0,0.276311498354578,431
0.1.1,4035.747537000047,3985.6202182960096,3071.2146600348174,2,2,2,6.32578344947396e-5,431
0.1.1.1,4481.686670947488,4474.5307220940995,3422.4177302943713,3,1,2,0.10332317180784967,431
0,1564.2503327896563,1560.932354205016,0.0,0,1,1,2.0922108928557342e-7,432
0.1,762.3535614831837,675.2027693345467,135.660561297643,1,1,0,1.8555297551268416e-6,432
0.1.1,853.4304835693309,844.9015573538393,385.2782540744479,2,1,0,0.04068928559550123,432
0,1429.3229361578408,1310.592116185367,0.0,0,0,3,0.05055174187226883,433
0,660.904842680661,645.0926215356012,0.0,0,1,1,0.04137980581162582,434
0.1,2354.333175608671,2323.721778028332,170.2804668117218,1,1,0,0.009560358553221907,434
0,40.38854204261603,28.556922249767364,0.0,0,1,2,0.003257337776686922,435
0.1,1357.927994213858,1340.391823995109,15.136086599802903,1,1,0,0.0001859962012698796,435
0,Inf,824.0463576721181,0.0,0,1,3,0.00022351711661620173,436
0,2168.220798062144,2154.557878246876,0.0,0,1,3,0.031013875419566905,437
0.1,1336.1976319749429,1305.9296836437306,379.2288225124502,1,0,1,7.4228157233267555e-6,437
0.1.1,1094.3019797684005,1077.3709202686337,688.454689663607,2,1,1,0.001848821063365185,437
0.1.1.1,1616.670892221059,1590.7152442245836,948.0800632045845,3,0,2,0.019278535138774793,437
0,289.6678719914607,282.17531993140926,0.0,0,1,1,0.01310377297174768,438
0.1,2376.5648053947684,2370.1106206362524,13.52473944838644,1,1,0,0.0062856214068366,438
0.2,1497.6824552286523,1482.7637425328471,230.51759592984746,1,1,3,1.840984309597133e-8,438
0,191.95381571221444,173.7990706998429,0.0,0,1,2,0.00032226854099597156,439
0,1107.0650458119528,1088.7799945841941,0.0,0,0,1,0.03881161169549449,440
0.1,2338.7100598052816,2324.849733743372,362.8232878770214,1,1,0,0.012011488160999244,440
0,1000.5845747610296,959.2957625262045,0.0,0,0,2,0.020675333539208078,441
0.1,Inf,2226.8532778121803,389.6115225294843,1,0,1,0.0017545534647633169,441
0,1858.335046709651,1836.3881029136392,0.0,0,0,1,0.02003018693737213,442
0,519.5370760014602,506.1679253273336,0.0,0,1,1,0.0017319319811355293,443
0,1521.0350010294771,1480.632425718597,0.0,0,0,3,0.0003513090575982925,444
0,92.90755627820644,88.22754647813228,0.0,0,0,1,2.4351190810699236e-7,445
0,312.4841383006477,232.7651506800147,0.0,0,0,2,0.012188033715336343,446
0,2653.5917511216603,2599.4624073214504,0.0,0,0,1,8.900969541973566e-5,447
0.1,Inf,2314.462119693021,297.1731108488082,1,0,2,0.021577781146054,447
0,1685.9553123837966,1662.5994071932328,0.0,0,0,1,0.0010441993960892597,448
0,2931.347740929404,2925.3853220194715,0.0,0,0,1,0.0035480856661838037,449
0.1,1127.3716553376262,1091.9031213927417,191.61179031900863,1,1,1,0.00015128073707684688,449
0.2,988.9416072892054,981.4973337368397,884.8503116864408,1,1,1,0.00033837794085403336,449
0.1.1,3704.5474027186788,3616.212500494382,1457.4879242944212,2,1,2,0.003914088495563183,449
0,3178.987121753337,3156.5291441340023,0.0,0,0,3,0.04408322031883602,450
0.1,2341.131705640098,2335.8026897215937,328.776894223283,1,1,2,5.352741059897347e-8,450
0.2,1184.8563193419848,1158.373469832823,1097.2032412520682,1,0,2,0.042794717355467964,450
0.3,4280.1822880474565,4266.7093519562495,2547.1063824094167,1,2,0,0.05784275679320042,450
0.4,3714.0676959459147,3574.471556169765,3032.767498446912,1,0,1,3.950134489725638e-5,450
0.5,Inf,6358.084468043407,3366.4136256192605,1,0,1,0.0034030570054862878,450
0.1.1,Inf,2215.0312069992215,714.5026237745851,2,1,0,0.023147875919566543,450
0.1.2,3243.3339105226505,3238.7123295762153,1996.0330067264374,2,0,1,0.022777085061325166,450
0.2.1,3128.624017492975,3122.8055659223323,1367.7473207628873,2,0,2,0.0230499755072336,450
0.3.1,Inf,5366.681803336106,2845.015643349513,2,1,0,4.6571252513228585e-7,450
0.4.1,3609.5525414323242,3608.313879520722,3039.039603696817,2,1,3,0.003022244648337293,450
